CustomerID,Name,Email,Age,SignupDate,Country,PurchaseAmount
698,Vincent Martinez,xhernandez@example.net,27,2023-10-14,Algeria,33.73
699,Christy Sanders,canderson@example.com,41,2022-03-16,Bulgaria,173.85
700,Sara Jones,ingramdevin@example.com,53,2021-11-21,Kazakhstan,183.21
701,Mark Gonzalez,ilee@example.net,49,2024-12-22,Hong Kong,74.97
702,Johnathan Barrera,danielbenson@example.org,36,2022-08-17,Ethiopia,92.7
703,Mary Smith,emily53@example.net,67,2023-01-19,Papua New Guinea,25.75
704,Jason Flores,fadams@example.org,23,2022-03-06,Bangladesh,12.52
705,Mark Collins,pfields@example.org,23,2024-03-07,Chile,125.07
706,Lisa Daniels,millermelissa@example.com,48,2023-04-05,Austria,15.33
707,Brenda Rodriguez,nancy08@example.org,43,2024-04-30,Nicaragua,158.98
708,Alicia Thompson,johnsonmark@example.com,56,2021-08-12,France,50.35
709,Lydia Smith,chadsalazar@example.com,41,2021-09-24,Sweden,42.53
710,Christopher Reyes,tamara89@example.com,29,2022-05-31,Martinique,121.26
711,James Jenkins,blopez@example.net,59,2022-05-23,Mayotte,82.2
712,Taylor Stewart,hannahhickman@example.org,27,2023-06-06,Christmas Island,44.85
713,Katherine Rowland,newtonsarah@example.com,27,2021-07-29,Korea,123.79
714,Amy Johnson,wdavis@example.org,22,2024-04-18,Chile,64.23
715,Anthony Reynolds,howard69@example.com,32,2021-12-19,Faroe Islands,8.06
716,Ricky Mays,reedcynthia@example.org,37,2021-09-12,Cuba,152.44
717,Debbie Johnson,amy99@example.com,40,2020-10-14,American Samoa,52.06
718,Ryan Carter,mitchelldawn@example.org,32,2022-03-06,Bolivia,41.48
719,Lisa Harvey,donald99@example.org,34,2022-10-01,Sweden,40.97
720,Donald Castillo,zsanders@example.net,29,2024-11-18,Vanuatu,7.71
721,Mallory Shaffer,brookefreeman@example.net,58,2024-06-11,Maldives,116.48
722,Carrie Fernandez,dalton41@example.net,22,2025-07-04,Montserrat,11.64
723,Patrick Robertson,martinezmeghan@example.net,26,2025-07-03,Eritrea,284.3
724,Justin Horton,ysmall@example.net,51,2022-09-24,Sweden,96.47
725,James Clark,bfarmer@example.org,27,2020-09-20,Estonia,96.37
726,Todd Wilson,twiggins@example.org,67,2025-08-02,Morocco,119.5
727,Brian Peterson,freemanbradley@example.org,50,2022-02-11,Malaysia,114.05
728,Jane Henry,carol56@example.org,55,2021-01-16,Netherlands,71.2
729,David Murray,cooperamanda@example.org,37,2025-02-20,Bhutan,57.71
730,Patrick Bowen,shannon91@example.com,68,2023-12-05,Tajikistan,51.1
731,Angela Reese,richard75@example.net,59,2021-03-20,Bahrain,65.43
732,Melissa Ortiz,bbishop@example.org,58,2023-09-25,Afghanistan,63.39
733,Gregory Frost,lsimmons@example.net,20,2024-10-01,Jordan,43.61
734,Julia Clark,brandon65@example.org,42,2024-09-06,Morocco,30.14
735,Linda Page,oliverlinda@example.org,25,2024-01-04,Korea,71.76
736,Hannah Frazier,breanna24@example.org,65,2024-03-24,Cameroon,8.65
737,Keith Ryan,qjackson@example.com,43,2023-03-10,Sweden,222.55
738,Andrea Krueger,joneslisa@example.net,62,2022-01-21,Nepal,30.06
739,Rachel Thomas,wcox@example.net,65,2024-09-11,Jamaica,17.23
740,Rachel Perry,curtis22@example.net,38,2022-12-15,Macao,85.69
741,Michael Nguyen,eklein@example.net,18,2024-10-01,French Polynesia,525.92
742,Matthew Hopkins,barbara69@example.com,69,2021-02-17,Norway,89.52
743,Andrea Scott,ryangonzalez@example.net,42,2024-01-25,Iran,2.11
744,Lisa Garcia,davislori@example.org,18,2021-07-30,United Arab Emirates,120.69
745,Ronnie Morgan,taylorvance@example.com,51,2020-10-19,Bouvet Island (Bouvetoya),109.63
746,Lauren Garcia,michellewright@example.net,55,2024-08-18,Israel,81.42
747,John Graves,loganmann@example.com,25,2025-01-21,Uganda,99.24
748,Timothy Ortiz,erica41@example.net,55,2024-03-20,Montserrat,44.98
749,Melissa Scott,bwade@example.net,41,2025-05-08,Liberia,299.62
750,William Bryant,kbrown@example.org,69,2021-02-08,Guinea,42.91
751,Rodney Cox,anitadavis@example.com,28,2023-11-20,Ecuador,258.86
752,Sabrina Humphrey,davidcox@example.net,41,2022-02-03,Moldova,171.22
753,Suzanne Garcia,thompsonjohn@example.net,22,2020-11-04,Burundi,282.56
754,Bradley Pratt,johncortez@example.org,56,2022-01-13,Macao,152.94
755,Caleb Christensen,angelwilliams@example.com,23,2023-09-12,Montenegro,99.75
756,Evelyn Gonzalez,steven94@example.net,29,2021-09-28,Singapore,309.1
757,Christina Cochran,parker93@example.net,28,2022-02-22,Finland,246.99
758,Frank Smith,cookbrian@example.org,46,2023-04-09,Reunion,105.41
759,Elizabeth Martin,umitchell@example.com,44,2023-10-28,Tunisia,122.67
760,Rachel Dean,rcolon@example.org,39,2020-09-29,Zimbabwe,65.29
761,Melissa Riggs,nancy53@example.net,28,2021-06-23,Martinique,30.43
762,Michelle Haynes,williamsonjoshua@example.com,53,2021-08-30,Malta,91.77
763,Christopher Thornton,jake86@example.com,62,2021-10-07,Togo,107.79
764,Lisa Adkins,james63@example.com,38,2020-10-06,Bangladesh,28.26
765,Michelle Lopez,itaylor@example.com,59,2024-07-06,Benin,186.21
766,Michael Williams,dana61@example.net,65,2022-01-15,Nepal,143.7
767,Eric Smith,millerstefanie@example.com,38,2025-04-17,Cambodia,19.62
768,Michael Mendoza,elizabethgraves@example.net,19,2023-05-04,Sweden,43.06
769,Lisa Harris,cannonalicia@example.org,51,2021-01-13,Georgia,100.72
770,John Valdez,caldwelljacqueline@example.net,45,2024-12-01,Finland,21.45
771,Miguel Thornton,theresacarr@example.com,30,2023-04-15,Tunisia,93.66
772,Amber Blair,hebertjustin@example.net,20,2023-09-20,Gambia,447.24
773,Arthur York,kathycampbell@example.org,29,2023-06-18,Dominica,63.02
774,Jeffery Mcbride,jennifer23@example.com,28,2022-02-18,Peru,71.92
775,Mrs. Allison Rodriguez,swoods@example.org,45,2024-04-30,Martinique,34.56
776,Sandra Brooks,brownthomas@example.com,20,2021-04-09,Sao Tome and Principe,270.27
777,Cynthia Weaver,linda99@example.com,36,2023-12-22,Cayman Islands,148.69
778,Joann Levine,mwalker@example.net,18,2021-11-03,Isle of Man,14.06
779,Scott Moore,craig89@example.org,66,2022-11-26,Gibraltar,59.66
780,Barry Rivera,danielwalsh@example.org,61,2023-09-05,Saudi Arabia,51.77
781,Todd Pierce,myersveronica@example.net,25,2021-06-25,Saint Vincent and the Grenadines,45.16
782,Andrew Hart,wallnicolas@example.org,66,2022-02-21,Saint Helena,88.06
783,Eric Dennis,francisco98@example.com,33,2021-08-09,Benin,14.93
784,Patricia Lopez,awhite@example.com,24,2024-03-16,Suriname,234.58
785,Erik Davis,gerald35@example.org,54,2020-12-07,Jersey,88.96
786,Gerald Moore,osalinas@example.org,45,2024-03-25,Marshall Islands,111.29
787,Michael Bryant,waresteve@example.org,61,2020-08-30,Rwanda,105.81
788,Connie Peterson,yglover@example.net,39,2023-11-11,Saint Martin,184.3
789,Stephanie Ingram,jackswanson@example.net,18,2021-08-02,Lesotho,12.34
790,Jessica Alvarez,byrdmitchell@example.org,20,2021-11-26,Madagascar,47.09
791,Brandon Harmon,monicaball@example.org,24,2024-09-10,Saint Lucia,7.67
792,Bryan Lane,etaylor@example.org,28,2022-06-13,Iran,130.17
793,Valerie Salazar,craigmurphy@example.org,48,2022-09-25,Syrian Arab Republic,64.81
794,Luke Savage,wilcoxdavid@example.net,38,2022-05-17,Luxembourg,58.16
795,Hannah Michael,mccarthydavid@example.org,66,2021-08-30,Russian Federation,160.85
796,Leslie Patel,amanning@example.org,55,2023-07-26,Ireland,17.56
797,Richard Diaz,matthewsstephen@example.net,57,2022-05-03,Romania,160.99
798,Stephen Boyd,swilson@example.net,66,2021-02-04,Holy See (Vatican City State),112.65
799,Joel Crawford,joshua18@example.net,44,2022-12-22,El Salvador,224.79
800,Rachael Guerrero,scottmitchell@example.com,60,2025-04-07,Solomon Islands,91.7
801,Theresa Dodson,stephaniearellano@example.org,57,2020-08-31,Heard Island and McDonald Islands,62.27
802,Aaron Myers,twilkins@example.net,62,2023-06-26,Turks and Caicos Islands,285.59
803,Timothy Tyler,bdavis@example.org,22,2021-07-19,Venezuela,6.16
804,Eric Moore,morrisronald@example.net,24,2021-04-21,Brazil,95.23
805,Lauren Hudson,donaldjohnson@example.com,45,2023-03-20,Hong Kong,24.89
806,Janet Jensen,beltranmary@example.com,59,2020-12-04,Heard Island and McDonald Islands,45.62
807,Patricia Holt,qthomas@example.net,51,2022-03-13,Kazakhstan,18.64
808,Brian Ayala,imoore@example.com,68,2023-05-25,Equatorial Guinea,112.27
809,Elizabeth Davis,smithcurtis@example.com,42,2022-12-29,Bulgaria,151.85
810,Sarah Strong,martindyer@example.org,51,2024-11-27,Solomon Islands,106.1
811,Bruce Hansen,danielcompton@example.org,61,2021-11-21,Australia,37.8
812,Shannon Davis,khogan@example.org,36,2024-08-26,Montserrat,8.17
813,Michael Jackson,lisadavis@example.com,32,2023-06-16,Norfolk Island,248.84
814,Jeffery Acevedo,robert54@example.com,39,2021-12-05,Monaco,38.23
815,Mr. Timothy Martin III,chavezlindsay@example.com,38,2020-08-28,Benin,357.14
816,Diane Fischer,wrightkendra@example.com,29,2021-05-09,Greenland,5.88
817,Matthew Davis,littleapril@example.com,32,2023-02-04,Saint Lucia,2.73
818,Madison Gray,aolson@example.com,46,2025-05-01,Burundi,57.65
819,Jessica Martin,snyderdeborah@example.net,56,2025-08-03,Turkey,239.14
820,Kelly Reed,rogerskeith@example.com,51,2022-10-09,Italy,65.69
821,Justin Daniels,cartercurtis@example.net,25,2021-02-22,Mexico,30.3
822,Robert Hull,butlerkayla@example.org,52,2022-12-28,Spain,71.29
823,Kenneth Rodriguez,ehoward@example.net,41,2023-09-15,Netherlands,16.21
824,Dawn Ramirez,vicki96@example.com,67,2022-06-12,Tuvalu,220.56
825,Casey Hall,vmassey@example.org,65,2024-09-14,Madagascar,164.55
826,Heather Crane,rritter@example.net,44,2023-03-14,Papua New Guinea,86.78
827,Larry Walker,fcooke@example.org,48,2023-01-06,Zambia,211.16
828,Jeffrey Fisher,anna24@example.org,59,2024-12-11,Moldova,162.54
829,Zachary Reyes,halerobert@example.com,18,2024-10-24,Albania,5.49
830,Maria Campos,robert62@example.net,32,2021-10-28,Vietnam,283.21
831,Pamela Jones,karenmiller@example.com,46,2024-07-03,Tunisia,56.28
832,Tracy Wright,wilkinslindsey@example.com,69,2023-01-07,Denmark,67.86
833,Benjamin Goodman,richbenjamin@example.net,35,2023-06-05,Jamaica,22.28
834,Catherine Brown,belldawn@example.org,60,2022-11-29,Heard Island and McDonald Islands,124.28
835,Andrew Green,fosterhelen@example.net,41,2020-12-27,Kuwait,61.89
836,Kimberly Ball,jennifer05@example.org,26,2021-09-30,New Zealand,125.18
837,Theresa Hernandez,melissa31@example.com,25,2020-11-21,Reunion,43.02
838,Michelle Williams,henry79@example.com,34,2021-01-24,Heard Island and McDonald Islands,49.38
839,Claire Taylor DDS,brian48@example.com,18,2025-07-24,Cook Islands,18.91
840,Daniel Foley,hmcneil@example.net,47,2023-01-17,Dominican Republic,67.01
841,Harry Ramirez,melvinbates@example.net,64,2024-02-10,Antigua and Barbuda,118.15
842,Dawn Jackson,ssmith@example.com,67,2024-07-15,Equatorial Guinea,17.49
843,Mary Moore,debra59@example.org,59,2021-08-09,Comoros,14.06
844,Keith Garcia,perrygeorge@example.com,32,2024-12-18,Madagascar,79.59
845,Meghan Ferguson,bgreen@example.com,68,2022-07-15,Poland,95.45
846,Christopher Roth,dhernandez@example.org,37,2021-11-17,Malta,155.48
847,Stephanie Gardner,janetduke@example.org,31,2024-02-27,Malaysia,80.16
848,Deborah Roman,emmarodriguez@example.org,50,2023-07-15,Taiwan,101.84
849,Dwayne Yoder,zachary51@example.net,64,2025-02-02,Christmas Island,44.83
850,William Hunt,rpatel@example.org,69,2022-11-01,Micronesia,176.96
851,Megan Ponce,kennethbooth@example.org,21,2021-04-05,Haiti,46.44
852,Paul Valdez,dylan46@example.org,51,2021-07-04,Bangladesh,138.86
853,Steven Garrison,nhayes@example.net,66,2024-05-11,Bangladesh,46.64
854,Melissa Nelson,freemannicole@example.org,22,2023-07-18,Holy See (Vatican City State),83.36
855,Michael Anderson,brandon06@example.org,65,2024-01-03,Egypt,64.71
856,Joshua Johnson,scottamber@example.org,29,2025-06-17,Nauru,77.07
857,Daniel Guzman,serranoashley@example.com,62,2025-03-22,Colombia,78.54
858,Cheryl Miranda,thompsonemily@example.org,34,2021-05-13,Morocco,24.8
859,Kelly Mckay,pwheeler@example.org,59,2021-06-19,Austria,72.05
860,Nancy Holt,crivera@example.net,39,2024-03-02,Switzerland,29.52
861,Jordan Martin,scotttanner@example.com,34,2023-11-12,France,2.52
862,Gerald Santiago,mendozaelizabeth@example.com,69,2020-12-24,Madagascar,163.01
863,Lisa Berry,dylanmolina@example.com,23,2020-12-17,British Virgin Islands,1.8
864,Christina Bailey,samanthaavila@example.net,36,2021-07-10,Seychelles,35.05
865,Amy Baxter,joseph37@example.org,26,2024-03-22,Ukraine,236.29
866,James Conley,duane40@example.org,46,2022-05-07,Armenia,45.67
867,Danielle Williams,brooksjames@example.org,44,2025-08-05,Dominican Republic,13.52
868,Matthew Lewis,mhernandez@example.net,28,2023-01-24,Brunei Darussalam,4.15
869,Elizabeth Garcia,fharper@example.net,36,2024-03-25,Ecuador,164.17
870,Scott Wilson,luketaylor@example.net,64,2022-03-13,Norfolk Island,79.74
871,Ray Martin,jcook@example.net,52,2020-08-23,Korea,1.92
872,April Jones,noblemichael@example.net,40,2023-02-12,Lesotho,29.91
873,Dawn Lee,emorgan@example.net,63,2022-06-20,Maldives,237.07
874,Sarah Matthews,james31@example.com,64,2021-01-27,United Kingdom,88.91
875,Shane Larson,brian40@example.org,29,2023-10-22,Greenland,122.41
876,Julie Weaver,thomas57@example.com,39,2024-06-20,Bouvet Island (Bouvetoya),50.6
877,Randall Flores,raymondrogers@example.com,62,2023-02-14,Reunion,184.28
878,William Hale Jr.,nathan74@example.org,53,2021-09-14,Mayotte,83.33
879,James Taylor,johnathancampbell@example.net,61,2021-08-08,China,832.69
880,Sarah Sanders,julie68@example.net,65,2022-01-09,Central African Republic,5.45
881,Laura Murphy,jillhoward@example.org,38,2024-08-31,Latvia,246.82
882,Courtney Thomas,willie07@example.net,67,2020-12-04,Pakistan,145.53
883,Sandra Grant,jeremywilliams@example.org,23,2024-03-16,Iceland,83.68
884,Felicia Ryan,vunderwood@example.com,25,2021-07-30,Latvia,130.95
885,Brett Smith,kwilliams@example.com,49,2022-04-30,Congo,33.81
886,Karen Morris,vicki58@example.org,58,2024-04-28,Congo,61.86
887,Christopher Walter,kim76@example.net,18,2023-10-07,Maldives,138.94
888,Eric Watts,tchoi@example.net,39,2024-07-05,Congo,9.28
889,Bonnie Brown,taylor49@example.org,52,2022-05-15,Guadeloupe,30.91
890,Noah Bridges,paul99@example.com,35,2020-10-19,Kiribati,154.21
891,Lauren Harris,shieldspatricia@example.net,19,2021-05-25,North Macedonia,12.15
892,Kenneth Peterson,lauren79@example.org,57,2025-03-25,Sri Lanka,95.34
893,Megan Smith,clineanne@example.net,30,2022-02-14,Portugal,32.85
894,Daniel Bean,amanda22@example.net,41,2022-09-04,French Guiana,26.97
895,Ian Allen,norriskelly@example.org,63,2022-08-09,San Marino,79.45
896,Elizabeth Lane,christinefrey@example.net,68,2022-03-17,Grenada,3.16
897,Stephanie Sanchez,imays@example.org,26,2022-04-08,Korea,31.32
898,Gerald Reyes,jonathan33@example.com,66,2020-12-25,Guinea,73.55
899,Phyllis Newman,fowlerkevin@example.org,68,2021-02-11,Saint Kitts and Nevis,65.58
900,Phillip Holmes,taylorfoster@example.org,69,2024-09-27,Angola,37.5
901,Stacy Bolton,lnash@example.com,33,2025-04-12,Saudi Arabia,61.85
902,Jordan Schroeder,donaldcampbell@example.com,39,2024-10-08,Czech Republic,195.27
903,Ryan Hill,daniel03@example.org,61,2021-02-18,Tuvalu,67.13
904,Raymond Romero,christinepierce@example.org,36,2022-01-06,Gabon,127.3
905,Lisa Clark,doylejohn@example.net,26,2020-09-25,North Macedonia,446.89
906,Christine Sanchez MD,andersonelizabeth@example.net,28,2024-12-22,Cayman Islands,239.18
907,Nathaniel Melton,marybutler@example.org,42,2021-11-02,United States of America,47.49
908,Erik Anderson,kristinewilliamson@example.com,24,2021-06-16,New Zealand,60.26
909,Angela Wade,kevin03@example.org,20,2022-08-19,Kiribati,78.86
910,Shawn Ellis,lharrell@example.com,39,2023-07-28,Panama,14.48
911,Vincent Powers,gibsonbrooke@example.org,62,2021-10-22,Portugal,94.28
912,Matthew Rodriguez,melanieferguson@example.com,62,2024-11-27,Maldives,122.21
913,Cheyenne Jones,josephhoward@example.net,39,2025-02-20,Turks and Caicos Islands,145.99
914,Thomas Williams,lisajacobs@example.net,27,2023-09-05,Saudi Arabia,103.85
915,Dylan Mckenzie,robert58@example.net,35,2025-06-28,Croatia,210.76
916,Rose Lopez,kayla38@example.net,35,2022-05-15,Greece,7.62
917,Joel Ellis,clayjerry@example.com,44,2025-01-13,Antigua and Barbuda,4.66
918,Julie Goodwin,jonathan26@example.com,21,2022-02-01,Jordan,37.11
919,John Holt,cnorris@example.net,52,2025-07-10,Switzerland,204.87
920,Christopher Castro,vwalker@example.net,56,2024-05-03,Greenland,147.74
921,Keith Sanders,johnsonjoseph@example.org,23,2023-05-24,Falkland Islands (Malvinas),100.68
922,Nicole Bowman,susananderson@example.com,19,2020-11-18,Croatia,99.94
923,Robert Weaver,burchjohn@example.net,25,2024-02-10,Gambia,35.48
924,Kimberly Nichols,laura37@example.com,37,2021-01-27,Belarus,40.72
925,Charles Conway,kylecarlson@example.com,63,2025-06-23,Guam,14.49
926,Shelby Allen,cthornton@example.com,21,2023-03-09,Saint Helena,4.9
927,Sandra Lynch,michael10@example.org,29,2024-07-15,Mayotte,90.88
928,Dana Goodman,rivastonya@example.com,25,2024-12-28,Nepal,142.17
929,Karen Morgan,petersnoah@example.net,21,2024-01-18,French Polynesia,361.98
930,Brittany Manning,nwright@example.net,50,2024-10-17,Jamaica,100.49
931,Martin Ramirez,harrishannah@example.com,41,2021-03-22,Uruguay,99.8
932,Yvonne Mcdonald,fsutton@example.com,36,2023-07-13,Sierra Leone,12.96
933,Michael Johnson,jcruz@example.net,65,2021-12-15,Tajikistan,100.23
934,Eric Jones,tpadilla@example.com,57,2023-06-03,Cocos (Keeling) Islands,45.43
935,Vicki Rivera,bjefferson@example.net,36,2020-10-04,Guinea,61.47
936,Betty Wilson,watsonmatthew@example.net,40,2024-02-07,Belgium,758.37
937,Mary Williams,garyarmstrong@example.com,49,2023-03-02,Zambia,22.72
938,Anthony King,smithamanda@example.com,37,2022-05-06,Malta,60.73
939,Samuel Wright,escobardonna@example.com,35,2024-02-09,Macao,11.6
940,Mrs. Angela Brown,nicoleschneider@example.com,63,2024-05-27,Egypt,31.27
941,Teresa James,russosherri@example.net,21,2024-10-08,Macao,115.2
942,Gary Bryan,debbiedowns@example.com,37,2024-04-10,Guernsey,19.34
943,Angela Thomas,uholmes@example.net,58,2024-05-03,Luxembourg,158.52
944,Jennifer Smith,grantbryan@example.com,31,2024-12-11,Pakistan,97.78
945,Amy Wood,santanajeremy@example.net,38,2021-06-25,Poland,416.57
946,Brenda Hunter,jeanne54@example.net,47,2023-02-10,Bahrain,35.47
947,Christopher Stewart,stephanie61@example.org,42,2023-02-10,Canada,111.26
948,Nicole Scott,lawsonmichael@example.com,25,2023-11-28,Chile,67.51
949,Sarah Anderson,russell88@example.com,29,2023-05-01,Dominica,44.57
950,April Moran,shale@example.org,30,2023-07-06,Bangladesh,78.6
951,Cynthia Flores,jacksonalicia@example.net,27,2024-12-20,Venezuela,30.27
952,James Martin,jacquelineharris@example.net,25,2023-10-14,El Salvador,13.02
953,Todd Johnson,smithcameron@example.com,25,2020-10-04,Cape Verde,218.47
954,Angela Huff,dylan12@example.org,24,2020-10-08,Kenya,76.14
955,Eric Jordan,gloverkathleen@example.com,43,2022-08-27,Mozambique,53.86
956,Deborah Vincent,matthewcarter@example.net,30,2024-05-07,French Polynesia,104.42
957,Alexander Mathews,michael77@example.net,62,2024-10-08,Bulgaria,30.16
958,Brittany Garner,mcclurenichole@example.net,59,2022-06-05,Netherlands Antilles,349.25
959,Garrett Johnson,michelle23@example.net,36,2021-12-10,Paraguay,16.28
960,Juan Sweeney,lmorris@example.org,41,2023-02-06,Canada,30.11
961,Joseph Johnson,garciahoward@example.net,58,2021-03-06,American Samoa,41.66
962,Amy Baker,tiffanygutierrez@example.org,60,2024-10-16,Grenada,52.22
963,Monica Mcdaniel,qcarson@example.org,47,2021-05-09,Zambia,144.97
964,Elizabeth Jenkins,howarderin@example.net,33,2022-03-20,Ecuador,185.33
965,Anthony Moore,halecameron@example.net,62,2024-06-22,Moldova,206.26
966,Autumn Spencer,fzimmerman@example.com,69,2023-10-13,Maldives,45.89
967,Mary Johnson,haleomar@example.org,47,2024-07-06,Zambia,63.64
968,Martin Williams,francis36@example.net,35,2021-12-19,Samoa,21.12
969,Kimberly Farmer,tdixon@example.com,67,2024-05-07,Lithuania,48.68
970,Christopher Tanner,bellalison@example.net,38,2023-09-16,Madagascar,72.19
971,Brittany Brewer,gcarroll@example.org,22,2022-10-20,Solomon Islands,38.74
972,Nicole Wells,gjohnson@example.org,31,2024-07-13,Mongolia,77.52
973,Richard Smith,beasleysherri@example.net,51,2022-05-24,Central African Republic,201.06
974,Luke Taylor,ericabrock@example.net,24,2025-01-25,Turkey,5.15
975,Donna Schaefer,steven44@example.com,63,2023-07-30,Lesotho,71.21
976,Julie Lewis,oscardominguez@example.com,26,2023-05-25,Greenland,41.15
977,Andre Garza,heatherramirez@example.com,27,2025-07-04,French Southern Territories,84.59
978,Crystal Morgan,richardnelson@example.org,32,2022-12-29,Angola,255.62
979,Bernard Collier,michael89@example.org,29,2025-02-19,French Guiana,6.21
980,Stephen Lee,colemankim@example.com,69,2021-03-22,Costa Rica,46.46
981,Anthony Richardson,timothyleblanc@example.com,19,2021-10-04,Solomon Islands,38.39
982,Gerald Alexander,fergusoncole@example.org,26,2024-08-29,Italy,207.25
983,Maria Thompson,patrickhernandez@example.org,45,2023-05-20,Hungary,74.57
984,Kelly Chase,tracyryan@example.org,46,2020-12-26,Germany,209.92
985,William Moreno,bwilson@example.net,39,2020-10-24,Uruguay,7.5
986,Jennifer Flores,john13@example.org,40,2021-08-14,Austria,74.84
987,Nicole Rodriguez,hperry@example.com,67,2021-01-17,Croatia,107.67
988,Crystal Brown,ltravis@example.org,64,2025-06-18,Ethiopia,37.8
989,Greg Garcia,pmontgomery@example.org,60,2023-02-12,Heard Island and McDonald Islands,79.83
990,Tammy Austin,mathewsanthony@example.org,60,2024-04-04,Honduras,16.43
991,Rodney Mata,christopher01@example.net,34,2021-03-03,Serbia,37.48
992,Tyler Mendez,riversandrew@example.org,29,2025-05-15,Zambia,740.83
993,Maxwell Good,andre05@example.net,53,2022-08-08,Antigua and Barbuda,55.96
994,Paul Harvey,joannasimon@example.com,59,2021-02-01,Cote d'Ivoire,163.93
995,David Harris,johnathangonzalez@example.org,54,2023-01-26,Martinique,121.62
996,Jane Kline,mistygeorge@example.net,33,2025-06-13,Cook Islands,140.85
997,Stephen Leon,lambertaudrey@example.net,57,2025-06-19,Brunei Darussalam,6.36
998,Dr. Katrina Oneal MD,hwalker@example.org,57,2022-08-17,Montenegro,88.67
999,Melissa Keith,bhansen@example.org,34,2023-01-16,Wallis and Futuna,349.44
1000,Antonio Lowe,dannybrooks@example.com,30,2020-08-26,Georgia,178.81
